date,category,actual,forecast_ml_model,forecast_statistical_model,forecast_foundation_model,forecast_historical,forecast_static,forecast_user
2025-04-30,cash_out_payroll,0.0,-178643,-221742,0,0,0,0
2025-04-30,cash_in_investments_income,0.0,64536,61181,233671,0,59361,0
2025-05-01,cash_in_resort_revenue,0.0,269715,134949,0,0,0,0
2025-05-01,cash_out_investments_outflow,0.0,0,-52557,-203437,0,0,0
2025-05-01,cash_out_foreign_exchange_expenses,0.0,-38188,-15295,0,0,-26486,0
2025-05-01,cash_out_tax_payments,-868.98,0,0,0,0,-78120,0
2025-05-01,cash_out_insurance_costs,0.0,-7631,-544,-8646,0,0,0
2025-05-01,cash_out_resort_maintenance_expenses,-88.96,-1296,-16672,-583,0,0,0
2025-05-01,cash_in_tax_income,0.0,0,0,0,0,62199,0
2025-05-01,cash_out_payroll,0.0,-841892,-632888,0,0,0,0
2025-05-01,cash_in_investments_income,0.0,0,0,0,0,31323,0
2025-05-02,cash_in_resort_revenue,2879.08,185741,143590,0,0,0,0
2025-05-02,cash_out_investments_outflow,0.0,0,-39683,-12446,0,0,0
2025-05-02,cash_out_foreign_exchange_expenses,-345.14,-21318,-13592,0,0,-48615,0
2025-05-02,cash_out_tax_payments,0.0,0,0,0,0,-64909,0
2025-05-02,cash_out_insurance_costs,-51.49,-518,-1933,-9252,0,0,0
2025-05-02,cash_out_resort_maintenance_expenses,-197.84,-4657,-2551,-658,0,0,0
2025-05-02,cash_in_tax_income,0.0,0,0,0,0,1999,0
2025-05-02,cash_out_payroll,-1588.0,-268403,-180724,0,0,0,0
2025-05-02,cash_in_investments_income,329.52,0,158418,75213,0,166197,0
2025-05-03,cash_in_resort_revenue,0.0,326047,281668,0,0,0,0
2025-05-03,cash_out_investments_outflow,0.0,0,7112,19185,0,0,0
2025-05-03,cash_out_foreign_exchange_expenses,0.0,-15556,-400,0,0,-319,0
2025-05-03,cash_out_tax_payments,0.0,0,0,0,0,17933,0
2025-05-03,cash_out_insurance_costs,-34.65,-13537,-6727,-5734,0,0,0
2025-05-03,cash_out_resort_maintenance_expenses,-55.51,-128,-126,-126,0,0,0
2025-05-03,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-03,cash_out_payroll,-2655.58,0,29812,0,0,0,0
2025-05-03,cash_in_investments_income,226.68,0,171298,602,0,12216,0
2025-05-04,cash_in_resort_revenue,0.0,296607,290412,0,0,0,0
2025-05-04,cash_out_investments_outflow,0.0,0,0,132197,0,0,-3750
2025-05-04,cash_out_foreign_exchange_expenses,0.0,-2804,-26686,0,0,-381,0
2025-05-04,cash_out_tax_payments,-861.39,0,0,0,0,48654,0
2025-05-04,cash_out_insurance_costs,-96.04,-19390,-86,-12432,0,0,0
2025-05-04,cash_out_resort_maintenance_expenses,-81.17,-109,-1906,-3669,0,0,0
2025-05-04,cash_in_tax_income,0.0,0,0,0,0,83191,0
2025-05-04,cash_out_payroll,-930.99,0,0,0,0,0,0
2025-05-04,cash_in_investments_income,276.05,78909,0,0,0,0,0
2025-05-05,cash_in_resort_revenue,2401.24,102054,203003,0,0,0,477483
2025-05-05,cash_out_investments_outflow,-99.59,0,-147488,-6551,0,-1619,0
2025-05-05,cash_out_foreign_exchange_expenses,-506.92,-37838,-24138,0,0,-26671,0
2025-05-05,cash_out_tax_payments,0.0,0,0,0,0,-4550,0
2025-05-05,cash_out_insurance_costs,-23.17,-830,-5929,-5899,0,0,0
2025-05-05,cash_out_resort_maintenance_expenses,0.0,-10908,-641,-3276,0,0,0
2025-05-05,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-05,cash_out_payroll,0.0,-179311,-169560,0,0,0,0
2025-05-05,cash_in_investments_income,0.0,0,0,0,0,188884,0
2025-05-06,cash_in_resort_revenue,0.0,140510,145334,0,0,0,0
2025-05-06,cash_out_investments_outflow,-186.03,0,-1725,-1495,0,-119603,0
2025-05-06,cash_out_foreign_exchange_expenses,0.0,-2460,-9969,0,0,-33534,0
2025-05-06,cash_out_tax_payments,0.0,0,0,0,0,-5989,0
2025-05-06,cash_out_insurance_costs,0.0,-656,-606,-4631,0,0,0
2025-05-06,cash_out_resort_maintenance_expenses,0.0,-3677,-1577,-5920,0,0,0
2025-05-06,cash_in_tax_income,0.0,0,0,0,0,92477,0
2025-05-06,cash_out_payroll,0.0,-240869,-205285,0,0,0,0
2025-05-06,cash_in_investments_income,0.0,41398,135543,0,0,49672,0
2025-05-07,cash_in_resort_revenue,0.0,177938,188711,0,0,0,0
2025-05-07,cash_out_investments_outflow,0.0,0,-63959,-1792,0,-1309,-3750
2025-05-07,cash_out_foreign_exchange_expenses,-417.63,-20936,-26368,0,0,-2405,0
2025-05-07,cash_out_tax_payments,0.0,0,0,0,0,-283675,0
2025-05-07,cash_out_insurance_costs,0.0,-26810,-33380,-3856,0,0,0
2025-05-07,cash_out_resort_maintenance_expenses,0.0,-14232,-2360,-12357,0,0,0
2025-05-07,cash_in_tax_income,166.74,0,0,0,0,0,0
2025-05-07,cash_out_payroll,0.0,-286643,-311673,0,0,0,-1729827
2025-05-07,cash_in_investments_income,0.0,0,0,119505,0,0,0
2025-05-08,cash_in_resort_revenue,0.0,112014,222791,0,0,0,0
2025-05-08,cash_out_investments_outflow,0.0,0,-1315,-56670,0,-60194,0
2025-05-08,cash_out_foreign_exchange_expenses,-315.21,-37153,-15251,0,0,-28283,0
2025-05-08,cash_out_tax_payments,0.0,0,0,0,0,-4409,0
2025-05-08,cash_out_insurance_costs,0.0,-469,-738,-560,0,0,0
2025-05-08,cash_out_resort_maintenance_expenses,-27.84,-5310,-17430,-4071,0,0,0
2025-05-08,cash_in_tax_income,0.0,0,0,0,0,17115,0
2025-05-08,cash_out_payroll,0.0,-233257,-200721,0,0,0,-1418547
2025-05-08,cash_in_investments_income,0.0,59879,82972,109149,0,0,0
2025-05-09,cash_in_resort_revenue,2211.24,184859,114103,0,0,0,0
2025-05-09,cash_out_investments_outflow,0.0,0,-1554,-97221,0,-42709,0
2025-05-09,cash_out_foreign_exchange_expenses,-85.39,-26286,-29455,0,0,-26337,0
2025-05-09,cash_out_tax_payments,-458.54,0,0,0,0,-323532,0
2025-05-09,cash_out_insurance_costs,0.0,-5020,-11162,-602,0,0,0
2025-05-09,cash_out_resort_maintenance_expenses,0.0,-7001,-10902,-13851,0,0,0
2025-05-09,cash_in_tax_income,0.0,0,0,0,0,34421,0
2025-05-09,cash_out_payroll,0.0,-205379,-105623,0,0,0,-1408347
2025-05-09,cash_in_investments_income,0.0,0,174417,107753,0,49581,0
2025-05-10,cash_in_resort_revenue,0.0,397546,382896,0,0,0,0
2025-05-10,cash_out_investments_outflow,0.0,0,46072,19155,0,0,0
2025-05-10,cash_out_foreign_exchange_expenses,-151.27,-413,-17805,0,0,-318,0
2025-05-10,cash_out_tax_payments,-869.91,0,0,0,0,182031,0
2025-05-10,cash_out_insurance_costs,-163.86,-78,-84,-6230,0,0,0
2025-05-10,cash_out_resort_maintenance_expenses,0.0,-2731,-6989,-120,0,0,0
2025-05-10,cash_in_tax_income,583.21,0,0,0,0,0,0
2025-05-10,cash_out_payroll,0.0,48096,25544,0,0,0,0
2025-05-10,cash_in_investments_income,189.9,0,0,0,0,0,0
2025-05-11,cash_in_resort_revenue,0.0,375811,374584,0,0,0,0
2025-05-11,cash_out_investments_outflow,0.0,0,123381,0,0,0,0
2025-05-11,cash_out_foreign_exchange_expenses,-154.37,-425,-4308,0,0,-10762,0
2025-05-11,cash_out_tax_payments,-503.95,0,0,0,0,0,0
2025-05-11,cash_out_insurance_costs,-118.53,-1562,-82,-7861,0,0,0
2025-05-11,cash_out_resort_maintenance_expenses,0.0,-2253,-5456,-4659,0,0,0
2025-05-11,cash_in_tax_income,387.6,0,0,0,0,0,0
2025-05-11,cash_out_payroll,-1870.09,0,26358,0,0,0,0
2025-05-11,cash_in_investments_income,0.0,86483,0,147423,0,177336,0
2025-05-12,cash_in_resort_revenue,0.0,65865,216184,0,0,0,0
2025-05-12,cash_out_investments_outflow,0.0,0,-44941,-1772,0,-1422,0
2025-05-12,cash_out_foreign_exchange_expenses,-498.84,-32608,-21888,0,0,-45280,0
2025-05-12,cash_out_tax_payments,-1344.08,0,0,0,0,-57958,0
2025-05-12,cash_out_insurance_costs,0.0,-38913,-3500,-16577,0,0,0
2025-05-12,cash_out_resort_maintenance_expenses,0.0,-15675,-6267,-4880,0,0,0
2025-05-12,cash_in_tax_income,0.0,0,0,0,0,177568,0
2025-05-12,cash_out_payroll,0.0,-269773,-154703,0,0,0,0
2025-05-12,cash_in_investments_income,290.14,87181,12486,0,0,0,0
2025-05-13,cash_in_resort_revenue,0.0,99251,116775,0,0,0,0
2025-05-13,cash_out_investments_outflow,-254.75,0,-53443,-27947,0,-1789,0
2025-05-13,cash_out_foreign_exchange_expenses,-823.85,-56645,-27735,0,0,-35423,0
2025-05-13,cash_out_tax_payments,-329.4,0,0,0,0,-4283,0
2025-05-13,cash_out_insurance_costs,-76.98,-6368,-504,-684,0,0,0
2025-05-13,cash_out_resort_maintenance_expenses,0.0,-10640,-9123,-3464,0,0,0
2025-05-13,cash_in_tax_income,0.0,0,0,0,0,136019,0
2025-05-13,cash_out_payroll,-4242.52,-254220,-200730,0,0,0,0
2025-05-13,cash_in_investments_income,0.0,17252,161840,36292,0,0,0
2025-05-14,cash_in_resort_revenue,887.92,72300,107379,0,0,0,0
2025-05-14,cash_out_investments_outflow,-349.31,0,-1696,-1606,0,-1517,49265
2025-05-14,cash_out_foreign_exchange_expenses,0.0,-13342,-28109,0,0,-12299,0
2025-05-14,cash_out_tax_payments,0.0,0,0,0,0,-302907,0
2025-05-14,cash_out_insurance_costs,0.0,-613,-15247,-528,0,0,0
2025-05-14,cash_out_resort_maintenance_expenses,0.0,-4411,-15242,-8315,0,0,0
2025-05-14,cash_in_tax_income,0.0,0,0,0,0,22096,0
2025-05-14,cash_out_payroll,-916.02,-168394,-123787,0,0,0,30415
2025-05-14,cash_in_investments_income,700.91,0,0,18462,0,112290,0
2025-05-15,cash_in_resort_revenue,1526.11,112134,127406,0,0,0,0
2025-05-15,cash_out_investments_outflow,0.0,0,-1757,-58939,0,-8386,0
2025-05-15,cash_out_foreign_exchange_expenses,0.0,-52992,-32317,0,0,-27039,0
2025-05-15,cash_out_tax_payments,0.0,0,0,0,0,-367759,0
2025-05-15,cash_out_insurance_costs,0.0,-16302,-527,-10145,0,0,0
2025-05-15,cash_out_resort_maintenance_expenses,-49.83,-4195,-998,-1833,0,0,0
2025-05-15,cash_in_tax_income,151.55,0,0,0,0,56231,0
2025-05-15,cash_out_payroll,-3553.85,-652271,-556945,0,0,0,0
2025-05-15,cash_in_investments_income,162.95,309780,0,2827,0,108867,0
2025-05-16,cash_in_resort_revenue,1364.9,219861,68525,0,0,0,0
2025-05-16,cash_out_investments_outflow,0.0,0,-25117,-1550,0,-98392,0
2025-05-16,cash_out_foreign_exchange_expenses,0.0,-36321,-9080,0,0,-31041,0
2025-05-16,cash_out_tax_payments,-254.53,0,0,0,0,-177874,0
2025-05-16,cash_out_insurance_costs,0.0,-9331,-659,-8618,0,0,0
2025-05-16,cash_out_resort_maintenance_expenses,-43.06,-10371,-11226,-7989,0,0,0
2025-05-16,cash_in_tax_income,0.0,0,0,0,0,685,0
2025-05-16,cash_out_payroll,-5468.08,-285329,-232103,0,0,0,0
2025-05-16,cash_in_investments_income,194.05,167079,55509,126977,0,34252,0
2025-05-17,cash_in_resort_revenue,0.0,309683,315978,0,0,0,0
2025-05-17,cash_out_investments_outflow,0.0,0,100088,16504,0,38276,40122
2025-05-17,cash_out_foreign_exchange_expenses,-177.74,-5883,-6682,0,0,-405,0
2025-05-17,cash_out_tax_payments,-298.5,0,0,0,0,180288,0
2025-05-17,cash_out_insurance_costs,-105.75,-3099,-87,-73,0,0,0
2025-05-17,cash_out_resort_maintenance_expenses,-32.05,-128,-119,-131,0,0,0
2025-05-17,cash_in_tax_income,699.66,0,0,0,0,152131,0
2025-05-17,cash_out_payroll,-2117.04,53574,0,0,0,0,0
2025-05-17,cash_in_investments_income,0.0,64257,0,0,0,78012,0
2025-05-18,cash_in_resort_revenue,0.0,562906,267907,0,0,0,0
2025-05-18,cash_out_investments_outflow,0.0,0,0,0,0,161768,0
2025-05-18,cash_out_foreign_exchange_expenses,0.0,-4078,-388,0,0,-9384,0
2025-05-18,cash_out_tax_payments,-790.22,0,0,0,0,0,0
2025-05-18,cash_out_insurance_costs,-61.44,-26814,-70,-62,0,0,0
2025-05-18,cash_out_resort_maintenance_expenses,-42.88,-6315,-102,-9096,0,0,0
2025-05-18,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-18,cash_out_payroll,-5242.86,67017,0,0,0,0,0
2025-05-18,cash_in_investments_income,176.04,0,17917,0,0,0,0
2025-05-19,cash_in_resort_revenue,0.0,172830,135208,0,0,0,0
2025-05-19,cash_out_investments_outflow,-473.14,-1642,-12561,-40623,0,-39979,0
2025-05-19,cash_out_foreign_exchange_expenses,-845.44,-37308,-4003,0,0,-32981,0
2025-05-19,cash_out_tax_payments,0.0,0,0,0,0,-199181,0
2025-05-19,cash_out_insurance_costs,-106.97,-494,-7197,-768,0,0,0
2025-05-19,cash_out_resort_maintenance_expenses,0.0,-465,-9887,-11105,0,0,0
2025-05-19,cash_in_tax_income,0.0,0,0,0,0,275890,0
2025-05-19,cash_out_payroll,0.0,-202698,-286046,0,0,0,0
2025-05-19,cash_in_investments_income,368.21999999999997,10309,0,112397,0,48666,0
2025-05-20,cash_in_resort_revenue,0.0,141618,148717,0,0,0,0
2025-05-20,cash_out_investments_outflow,0.0,-17484,-13363,-1789,0,-37092,0
2025-05-20,cash_out_foreign_exchange_expenses,-355.49,-21593,-23176,0,0,-22444,0
2025-05-20,cash_out_tax_payments,0.0,0,0,0,0,-5246,0
2025-05-20,cash_out_insurance_costs,-46.89,-16201,-8993,-20866,0,0,0
2025-05-20,cash_out_resort_maintenance_expenses,-48.87,-2500,-19812,-7574,0,0,0
2025-05-20,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-20,cash_out_payroll,-1740.55,-248536,-302909,0,0,0,0
2025-05-20,cash_in_investments_income,0.0,0,232959,34291,0,134514,0
2025-05-21,cash_in_resort_revenue,4103.0599999999995,85796,144040,0,0,0,0
2025-05-21,cash_out_investments_outflow,0.0,-1684,-96913,-67606,0,-54375,0
2025-05-21,cash_out_foreign_exchange_expenses,0.0,-38169,-38525,0,0,-13850,0
2025-05-21,cash_out_tax_payments,0.0,0,0,0,0,-5083,0
2025-05-21,cash_out_insurance_costs,0.0,-642,-636,-563,0,0,0
2025-05-21,cash_out_resort_maintenance_expenses,0.0,-9955,-9040,-16738,0,0,0
2025-05-21,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-21,cash_out_payroll,0.0,-244186,-101375,0,0,0,0
2025-05-21,cash_in_investments_income,0.0,163160,0,0,0,81129,0
2025-05-22,cash_in_resort_revenue,4799.67,174370,199660,0,0,0,0
2025-05-22,cash_out_investments_outflow,-209.51,-1259,-10188,-114891,0,-48847,0
2025-05-22,cash_out_foreign_exchange_expenses,-358.58,-14386,-64789,0,0,-2764,0
2025-05-22,cash_out_tax_payments,-500.89,0,0,0,0,-5566,0
2025-05-22,cash_out_insurance_costs,0.0,-6904,-539,-17072,0,0,0
2025-05-22,cash_out_resort_maintenance_expenses,-35.75,-568,-583,-4086,0,0,0
2025-05-22,cash_in_tax_income,0.0,0,0,0,0,19036,0
2025-05-22,cash_out_payroll,0.0,-249777,-254386,0,0,0,0
2025-05-22,cash_in_investments_income,0.0,39121,0,273291,0,3581,0
2025-05-23,cash_in_resort_revenue,2830.44,127068,135587,0,0,0,0
2025-05-23,cash_out_investments_outflow,0.0,-1757,-1515,-1350,0,-206749,-3750
2025-05-23,cash_out_foreign_exchange_expenses,-439.17,-13008,-38732,0,0,-13073,0
2025-05-23,cash_out_tax_payments,0.0,0,0,0,0,-87078,0
2025-05-23,cash_out_insurance_costs,0.0,-616,-6704,-18115,0,0,0
2025-05-23,cash_out_resort_maintenance_expenses,-46.23,-12269,-530,-6603,0,0,0
2025-05-23,cash_in_tax_income,0.0,0,0,0,0,81599,0
2025-05-23,cash_out_payroll,0.0,-166521,-237875,0,0,0,0
2025-05-23,cash_in_investments_income,61.45,0,13721,10905,0,124566,0
2025-05-24,cash_in_resort_revenue,861.61,390532,388887,0,0,0,0
2025-05-24,cash_out_investments_outflow,0.0,53760,38831,46839,0,28097,0
2025-05-24,cash_out_foreign_exchange_expenses,0.0,-383,-25614,0,0,-353,0
2025-05-24,cash_out_tax_payments,0.0,0,0,0,0,136988,0
2025-05-24,cash_out_insurance_costs,0.0,-73,-89,-4671,0,0,0
2025-05-24,cash_out_resort_maintenance_expenses,0.0,-98,-9292,-5248,0,0,0
2025-05-24,cash_in_tax_income,388.43,0,0,0,0,25569,0
2025-05-24,cash_out_payroll,0.0,0,0,0,0,0,0
2025-05-24,cash_in_investments_income,0.0,0,155392,111883,0,0,0
2025-05-25,cash_in_resort_revenue,2975.17,560081,441059,0,0,0,0
2025-05-25,cash_out_investments_outflow,0.0,14695,1983,5676,0,0,-33582
2025-05-25,cash_out_foreign_exchange_expenses,0.0,-288,-390,0,0,-11677,0
2025-05-25,cash_out_tax_payments,-931.02,0,0,0,0,0,0
2025-05-25,cash_out_insurance_costs,0.0,-3686,-90,-7709,0,0,0
2025-05-25,cash_out_resort_maintenance_expenses,0.0,-97,-98,-98,0,0,0
2025-05-25,cash_in_tax_income,209.47,0,0,0,0,146672,0
2025-05-25,cash_out_payroll,-3856.43,0,0,0,0,0,0
2025-05-25,cash_in_investments_income,0.0,101308,0,0,0,232331,0
2025-05-26,cash_in_resort_revenue,2615.16,171719,173349,0,0,0,0
2025-05-26,cash_out_investments_outflow,0.0,-1586,-26592,-1713,0,-140858,0
2025-05-26,cash_out_foreign_exchange_expenses,0.0,-19845,-20665,0,0,-46491,0
2025-05-26,cash_out_tax_payments,0.0,0,0,0,0,-5837,0
2025-05-26,cash_out_insurance_costs,0.0,0,-4797,-9296,0,0,0
2025-05-26,cash_out_resort_maintenance_expenses,-101.41,-8205,-9374,-586,0,0,0
2025-05-26,cash_in_tax_income,238.71,0,0,0,0,0,0
2025-05-26,cash_out_payroll,0.0,-105760,-141803,0,0,0,0
2025-05-26,cash_in_investments_income,0.0,195313,177442,98389,0,0,128622
2025-05-27,cash_in_resort_revenue,3214.08,206193,125527,0,0,0,0
2025-05-27,cash_out_investments_outflow,0.0,-1708,-1585,-39311,0,-1214,0
2025-05-27,cash_out_foreign_exchange_expenses,0.0,-45713,-18770,0,0,-25176,0
2025-05-27,cash_out_tax_payments,-239.12,0,0,0,0,-5701,0
2025-05-27,cash_out_insurance_costs,0.0,0,-480,-19632,0,0,0
2025-05-27,cash_out_resort_maintenance_expenses,0.0,-458,-5315,-13037,0,0,0
2025-05-27,cash_in_tax_income,327.93,0,0,0,0,0,0
2025-05-27,cash_out_payroll,-1298.07,-220278,-161626,0,0,0,-593947
2025-05-27,cash_in_investments_income,0.0,204979,101100,101517,0,0,0
2025-05-28,cash_in_resort_revenue,2570.18,106304,152725,0,0,0,0
2025-05-28,cash_out_investments_outflow,0.0,-1670,-1589,-1781,0,-93089,-142365
2025-05-28,cash_out_foreign_exchange_expenses,0.0,-5304,-65960,0,0,-21705,0
2025-05-28,cash_out_tax_payments,0.0,0,0,0,0,-5596,0
2025-05-28,cash_out_insurance_costs,-157.79000000000002,0,-4466,-521,0,0,0
2025-05-28,cash_out_resort_maintenance_expenses,-49.89,-6918,-603,-11364,0,0,0
2025-05-28,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-28,cash_out_payroll,-4984.360000000001,-141044,-245042,0,0,0,-506622
2025-05-28,cash_in_investments_income,573.6600000000001,88034,70747,38834,0,16463,0
2025-05-29,cash_in_resort_revenue,978.35,170974,224363,0,0,0,0
2025-05-29,cash_out_investments_outflow,0.0,-1258,-1234,-1723,0,-34788,0
2025-05-29,cash_out_foreign_exchange_expenses,0.0,-39915,-47109,0,0,-37850,0
2025-05-29,cash_out_tax_payments,0.0,0,0,0,0,-231295,0
2025-05-29,cash_out_insurance_costs,0.0,0,-587,-676,0,0,0
2025-05-29,cash_out_resort_maintenance_expenses,-50.2,-3581,-18244,-10159,0,0,0
2025-05-29,cash_in_tax_income,660.13,0,0,0,0,154375,0
2025-05-29,cash_out_payroll,0.0,-176536,-276080,0,0,0,0
2025-05-29,cash_in_investments_income,0.0,0,0,0,0,4618,0
2025-05-30,cash_in_resort_revenue,0.0,209920,115283,0,0,0,0
2025-05-30,cash_out_investments_outflow,-569.5799999999999,-169499,-42398,-92974,0,-1280,0
2025-05-30,cash_out_foreign_exchange_expenses,0.0,-14247,-13065,0,0,-27374,0
2025-05-30,cash_out_tax_payments,-423.54,0,0,0,0,-5383,0
2025-05-30,cash_out_insurance_costs,0.0,0,-24252,-23711,0,0,0
2025-05-30,cash_out_resort_maintenance_expenses,-33.33,-4191,-3273,-11053,0,0,0
2025-05-30,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-05-30,cash_out_payroll,0.0,-289436,-153800,0,0,0,0
2025-05-30,cash_in_investments_income,303.32,0,75703,17466,0,106465,0
2025-05-31,cash_in_resort_revenue,2801.46,386363,378621,0,0,0,0
2025-05-31,cash_out_investments_outflow,-140.43,110211,28961,164935,0,0,0
2025-05-31,cash_out_foreign_exchange_expenses,-742.86,-418,-416,0,0,-370,0
2025-05-31,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-05-31,cash_out_insurance_costs,0.0,0,-7631,-80,0,0,0
2025-05-31,cash_out_resort_maintenance_expenses,-93.15,-1871,-95,-123,0,0,0
2025-05-31,cash_in_tax_income,434.3,0,0,0,0,0,0
2025-05-31,cash_out_payroll,0.0,30620,0,0,0,0,0
2025-05-31,cash_in_investments_income,0.0,28397,0,143633,0,0,0
2025-06-01,cash_in_resort_revenue,0.0,571663,547904,0,0,0,0
2025-06-01,cash_out_investments_outflow,0.0,8218,32973,63600,0,0,0
2025-06-01,cash_out_foreign_exchange_expenses,-322.15999999999997,-306,-6158,0,0,-414,0
2025-06-01,cash_out_tax_payments,0.0,0,0,0,0,130127,0
2025-06-01,cash_out_insurance_costs,-39.15,0,-2297,-9650,0,0,0
2025-06-01,cash_out_resort_maintenance_expenses,0.0,-94,-123,-1918,0,0,0
2025-06-01,cash_in_tax_income,156.26,0,0,0,0,56622,0
2025-06-01,cash_out_payroll,0.0,0,81832,0,0,0,0
2025-06-01,cash_in_investments_income,0.0,0,128119,48394,0,26446,0
2025-06-02,cash_in_resort_revenue,0.0,304518,226577,0,0,0,259185
2025-06-02,cash_out_investments_outflow,0.0,-38336,-100808,-39397,0,-75832,0
2025-06-02,cash_out_foreign_exchange_expenses,-364.46,-39412,-3099,0,0,-20515,0
2025-06-02,cash_out_tax_payments,-663.15,0,0,0,0,-9842,0
2025-06-02,cash_out_insurance_costs,0.0,0,-23113,-527,0,0,0
2025-06-02,cash_out_resort_maintenance_expenses,-55.24,-631,-4573,-11048,0,0,0
2025-06-02,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-06-02,cash_out_payroll,-3193.66,-261998,-215386,0,0,0,0
2025-06-02,cash_in_investments_income,116.04,60847,0,0,0,0,0
2025-06-03,cash_in_resort_revenue,0.0,205151,215879,0,0,0,0
2025-06-03,cash_out_investments_outflow,-75.91,-7143,-14249,-3132,0,-3331,0
2025-06-03,cash_out_foreign_exchange_expenses,0.0,-36324,-41026,0,0,-19357,0
2025-06-03,cash_out_tax_payments,0.0,0,0,0,0,-324977,0
2025-06-03,cash_out_insurance_costs,0.0,0,-8873,-6247,0,0,0
2025-06-03,cash_out_resort_maintenance_expenses,-65.98,-20281,-3928,-492,0,0,0
2025-06-03,cash_in_tax_income,899.71,0,0,0,0,19261,0
2025-06-03,cash_out_payroll,-3380.84,-207042,-129245,0,0,0,0
2025-06-03,cash_in_investments_income,0.0,38422,27704,0,0,62129,116402
2025-06-04,cash_in_resort_revenue,0.0,235640,217367,0,0,0,0
2025-06-04,cash_out_investments_outflow,0.0,-53678,-207274,-69222,0,-3122,0
2025-06-04,cash_out_foreign_exchange_expenses,-142.63,-6955,-47968,0,0,-36102,0
2025-06-04,cash_out_tax_payments,-382.7,0,0,0,0,-8561,0
2025-06-04,cash_out_insurance_costs,0.0,0,-473,-4857,0,0,0
2025-06-04,cash_out_resort_maintenance_expenses,-57.12,-501,-8815,-7282,0,0,0
2025-06-04,cash_in_tax_income,0.0,0,0,0,0,56834,0
2025-06-04,cash_out_payroll,0.0,-193856,-158052,0,0,0,0
2025-06-04,cash_in_investments_income,0.0,0,0,17590,0,38674,0
2025-06-05,cash_in_resort_revenue,0.0,225530,264546,0,0,0,0
2025-06-05,cash_out_investments_outflow,0.0,-14088,-3584,-2962,0,-99935,122067
2025-06-05,cash_out_foreign_exchange_expenses,0.0,-23272,-33115,0,0,-37900,0
2025-06-05,cash_out_tax_payments,0.0,0,0,0,0,-11305,0
2025-06-05,cash_out_insurance_costs,0.0,0,-20580,-8805,0,0,0
2025-06-05,cash_out_resort_maintenance_expenses,0.0,-14190,-3816,-1549,0,0,0
2025-06-05,cash_in_tax_income,1021.49,0,0,0,0,209983,0
2025-06-05,cash_out_payroll,0.0,-140007,-129290,0,0,0,0
2025-06-05,cash_in_investments_income,82.95,94199,0,56598,0,52735,0
2025-06-06,cash_in_resort_revenue,0.0,295504,232270,0,0,0,0
2025-06-06,cash_out_investments_outflow,0.0,-67700,-1319,-221099,0,-105780,0
2025-06-06,cash_out_foreign_exchange_expenses,-163.6,-28513,-27910,0,0,-44588,0
2025-06-06,cash_out_tax_payments,0.0,0,0,0,0,-5222,0
2025-06-06,cash_out_insurance_costs,-153.09,0,-566,-577,0,0,0
2025-06-06,cash_out_resort_maintenance_expenses,-22.91,-611,-9221,-11394,0,0,0
2025-06-06,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-06-06,cash_out_payroll,0.0,-138764,-184565,0,0,0,0
2025-06-06,cash_in_investments_income,0.0,82020,86449,0,0,0,0
2025-06-07,cash_in_resort_revenue,1057.06,488537,704862,0,0,0,0
2025-06-07,cash_out_investments_outflow,0.0,99239,61073,0,0,0,0
2025-06-07,cash_out_foreign_exchange_expenses,-449.08,-326,-368,0,0,-422,0
2025-06-07,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-06-07,cash_out_insurance_costs,0.0,0,-11766,-15071,0,0,0
2025-06-07,cash_out_resort_maintenance_expenses,-56.72,-128,-98,-10491,0,0,0
2025-06-07,cash_in_tax_income,346.74,0,0,0,0,138417,0
2025-06-07,cash_out_payroll,-6870.49,24101,0,0,0,0,84690
2025-06-07,cash_in_investments_income,190.0,72558,49243,0,0,0,0
2025-06-08,cash_in_resort_revenue,0.0,527012,648026,0,0,0,0
2025-06-08,cash_out_investments_outflow,0.0,0,0,65434,0,16196,0
2025-06-08,cash_out_foreign_exchange_expenses,-325.45,-308,-376,0,0,-3206,0
2025-06-08,cash_out_tax_payments,-378.66,0,0,0,0,128025,0
2025-06-08,cash_out_insurance_costs,0.0,0,-6392,-67,0,0,0
2025-06-08,cash_out_resort_maintenance_expenses,0.0,-9029,-3058,-97,0,0,0
2025-06-08,cash_in_tax_income,536.76,0,0,0,0,88959,0
2025-06-08,cash_out_payroll,0.0,0,0,0,0,0,0
2025-06-08,cash_in_investments_income,203.71,90430,122186,51680,0,30876,0
2025-06-09,cash_in_resort_revenue,1128.5,191210,282001,0,0,0,0
2025-06-09,cash_out_investments_outflow,-438.73,-35777,-1422,-34580,0,-1570,0
2025-06-09,cash_out_foreign_exchange_expenses,-113.33,-20325,-2526,0,0,-25615,0
