date,category,actual,unified_forecast,unified_forecast_with_user
2025-05-20,cash_out_tax_payments,0.0,-52.46,-52.46
2025-05-20,cash_out_insurance_costs,-46.89,-162.01,-162.01
2025-05-20,cash_out_resort_maintenance_expenses,-48.87,-25.0,-25.0
2025-05-20,cash_in_tax_income,0.0,0.0,0.0
2025-05-20,cash_out_payroll,-1740.55,-2485.36,-2485.36
2025-05-20,cash_in_investments_income,0.0,2329.59,2329.59
2025-05-21,cash_in_resort_revenue,4103.0599999999995,857.96,857.96
2025-05-21,cash_out_investments_outflow,0.0,-16.84,-16.84
2025-05-21,cash_out_foreign_exchange_expenses,0.0,-381.69,-381.69
2025-05-21,cash_out_tax_payments,0.0,-50.83,-50.83
2025-05-21,cash_out_insurance_costs,0.0,-6.42,-6.42
2025-05-21,cash_out_resort_maintenance_expenses,0.0,-99.55,-99.55
2025-05-21,cash_in_tax_income,0.0,0.0,0.0
2025-05-21,cash_out_payroll,0.0,-2441.86,-2441.86
2025-05-21,cash_in_investments_income,0.0,1631.6,1631.6
2025-05-22,cash_in_resort_revenue,4799.67,1743.7,1743.7
2025-05-22,cash_out_investments_outflow,-209.51,-12.59,-12.59
2025-05-22,cash_out_foreign_exchange_expenses,-358.58,-143.86,-143.86
2025-05-22,cash_out_tax_payments,-500.89,-55.66,-55.66
2025-05-22,cash_out_insurance_costs,0.0,-69.04,-69.04
2025-05-22,cash_out_resort_maintenance_expenses,-35.75,-5.68,-5.68
2025-05-22,cash_in_tax_income,0.0,190.36,190.36
2025-05-22,cash_out_payroll,0.0,-2497.77,-2497.77
2025-05-22,cash_in_investments_income,0.0,391.21,391.21
2025-05-23,cash_in_resort_revenue,2830.44,1270.68,1270.68
2025-05-23,cash_out_investments_outflow,0.0,-17.57,-37.5
2025-05-23,cash_out_foreign_exchange_expenses,-439.17,-130.08,-130.08
2025-05-23,cash_out_tax_payments,0.0,-870.78,-870.78
2025-05-23,cash_out_insurance_costs,0.0,-6.16,-6.16
2025-05-23,cash_out_resort_maintenance_expenses,-46.23,-122.69,-122.69
2025-05-23,cash_in_tax_income,0.0,815.99,815.99
2025-05-23,cash_out_payroll,0.0,-1665.21,-1665.21
2025-05-23,cash_in_investments_income,61.45,137.21,137.21
2025-05-24,cash_in_resort_revenue,861.61,3905.32,3905.32
2025-05-24,cash_out_investments_outflow,0.0,537.6,537.6
2025-05-24,cash_out_foreign_exchange_expenses,0.0,-3.83,-3.83
2025-05-24,cash_out_tax_payments,0.0,1369.88,1369.88
2025-05-24,cash_out_insurance_costs,0.0,-0.73,-0.73
2025-05-24,cash_out_resort_maintenance_expenses,0.0,-0.98,-0.98
2025-05-24,cash_in_tax_income,388.43,255.69,255.69
2025-05-24,cash_out_payroll,0.0,0.0,0.0
2025-05-24,cash_in_investments_income,0.0,1553.92,1553.92
2025-05-25,cash_in_resort_revenue,2975.17,5600.81,5600.81
2025-05-25,cash_out_investments_outflow,0.0,146.95,-335.82
2025-05-25,cash_out_foreign_exchange_expenses,0.0,-2.88,-2.88
2025-05-25,cash_out_tax_payments,-931.02,0.0,0.0
2025-05-25,cash_out_insurance_costs,0.0,-36.86,-36.86
2025-05-25,cash_out_resort_maintenance_expenses,0.0,-0.97,-0.97
2025-05-25,cash_in_tax_income,209.47,1466.72,1466.72
2025-05-25,cash_out_payroll,-3856.43,0.0,0.0
2025-05-25,cash_in_investments_income,0.0,1013.08,1013.08
2025-05-26,cash_in_resort_revenue,2615.16,1717.19,1717.19
2025-05-26,cash_out_investments_outflow,0.0,-15.86,-15.86
2025-05-26,cash_out_foreign_exchange_expenses,0.0,-198.45,-198.45
2025-05-26,cash_out_tax_payments,0.0,-58.37,-58.37
2025-05-26,cash_out_insurance_costs,0.0,-47.97,-47.97
2025-05-26,cash_out_resort_maintenance_expenses,-101.41,-82.05,-82.05
2025-05-26,cash_in_tax_income,238.71,0.0,0.0
2025-05-26,cash_out_payroll,0.0,-1057.6,-1057.6
2025-05-26,cash_in_investments_income,0.0,1953.13,1286.22
2025-05-27,cash_in_resort_revenue,3214.08,2061.93,2061.93
2025-05-27,cash_out_investments_outflow,0.0,-17.08,-17.08
2025-05-27,cash_out_foreign_exchange_expenses,0.0,-457.13,-457.13
2025-05-27,cash_out_tax_payments,-239.12,-57.01,-57.01
2025-05-27,cash_out_insurance_costs,0.0,-4.8,-4.8
2025-05-27,cash_out_resort_maintenance_expenses,0.0,-4.58,-4.58
2025-05-27,cash_in_tax_income,327.93,0.0,0.0
2025-05-27,cash_out_payroll,-1298.07,-2202.78,-5939.47
2025-05-27,cash_in_investments_income,0.0,2049.79,2049.79
2025-05-28,cash_in_resort_revenue,2570.18,1063.04,1063.04
2025-05-28,cash_out_investments_outflow,0.0,-16.7,-1423.65
2025-05-28,cash_out_foreign_exchange_expenses,0.0,-53.04,-53.04
2025-05-28,cash_out_tax_payments,0.0,-55.96,-55.96
2025-05-28,cash_out_insurance_costs,-157.79000000000002,-44.66,-44.66
2025-05-28,cash_out_resort_maintenance_expenses,-49.89,-69.18,-69.18
2025-05-28,cash_in_tax_income,0.0,0.0,0.0
2025-05-28,cash_out_payroll,-4984.360000000001,-1410.44,-5066.22
2025-05-28,cash_in_investments_income,573.6600000000001,880.34,880.34
2025-05-29,cash_in_resort_revenue,978.35,1709.74,1709.74
2025-05-29,cash_out_investments_outflow,0.0,-12.58,-12.58
2025-05-29,cash_out_foreign_exchange_expenses,0.0,-399.15,-399.15
2025-05-29,cash_out_tax_payments,0.0,-2312.95,-2312.95
2025-05-29,cash_out_insurance_costs,0.0,-5.87,-5.87
2025-05-29,cash_out_resort_maintenance_expenses,-50.2,-35.81,-35.81
2025-05-29,cash_in_tax_income,660.13,1543.75,1543.75
2025-05-29,cash_out_payroll,0.0,-1765.36,-1765.36
2025-05-29,cash_in_investments_income,0.0,46.18,46.18
2025-05-30,cash_in_resort_revenue,0.0,2099.2,2099.2
2025-05-30,cash_out_investments_outflow,-569.5799999999999,-1694.99,-1694.99
2025-05-30,cash_out_foreign_exchange_expenses,0.0,-142.47,-142.47
2025-05-30,cash_out_tax_payments,-423.54,-53.83,-53.83
2025-05-30,cash_out_insurance_costs,0.0,-242.52,-242.52
2025-05-30,cash_out_resort_maintenance_expenses,-33.33,-41.91,-41.91
2025-05-30,cash_in_tax_income,0.0,0.0,0.0
2025-05-30,cash_out_payroll,0.0,-2894.36,-2894.36
2025-05-30,cash_in_investments_income,303.32,757.03,757.03
2025-05-31,cash_in_resort_revenue,2801.46,3863.63,3863.63
2025-05-31,cash_out_investments_outflow,-140.43,1102.11,1102.11
2025-05-31,cash_out_foreign_exchange_expenses,-742.86,-4.18,-4.18
2025-05-31,cash_out_tax_payments,0.0,0.0,0.0
2025-05-31,cash_out_insurance_costs,0.0,-76.31,-76.31
2025-05-31,cash_out_resort_maintenance_expenses,-93.15,-18.71,-18.71
2025-05-31,cash_in_tax_income,434.3,0.0,0.0
2025-05-31,cash_out_payroll,0.0,306.2,306.2
2025-05-31,cash_in_investments_income,0.0,283.97,283.97
2025-06-01,cash_in_resort_revenue,0.0,5716.63,5716.63
2025-06-01,cash_out_investments_outflow,0.0,82.18,82.18
2025-06-01,cash_out_foreign_exchange_expenses,-322.15999999999997,-3.06,-3.06
2025-06-01,cash_out_tax_payments,0.0,1301.27,1301.27
2025-06-01,cash_out_insurance_costs,-39.15,-22.97,-22.97
2025-06-01,cash_out_resort_maintenance_expenses,0.0,-0.94,-0.94
2025-06-01,cash_in_tax_income,156.26,566.22,566.22
2025-06-01,cash_out_payroll,0.0,818.32,818.32
2025-06-01,cash_in_investments_income,0.0,1281.19,1281.19
2025-06-02,cash_in_resort_revenue,0.0,3045.18,2591.85
2025-06-02,cash_out_investments_outflow,0.0,-383.36,-383.36
2025-06-02,cash_out_foreign_exchange_expenses,-364.46,-394.12,-394.12
2025-06-02,cash_out_tax_payments,-663.15,-98.42,-98.42
2025-06-02,cash_out_insurance_costs,0.0,-231.13,-231.13
2025-06-02,cash_out_resort_maintenance_expenses,-55.24,-6.31,-6.31
2025-06-02,cash_in_tax_income,0.0,0.0,0.0
2025-06-02,cash_out_payroll,-3193.66,-2619.98,-2619.98
2025-06-02,cash_in_investments_income,116.04,608.47,608.47
2025-06-03,cash_in_resort_revenue,0.0,2051.51,2051.51
2025-06-03,cash_out_investments_outflow,-75.91,-71.43,-71.43
2025-06-03,cash_out_foreign_exchange_expenses,0.0,-363.24,-363.24
2025-06-03,cash_out_tax_payments,0.0,-3249.77,-3249.77
2025-06-03,cash_out_insurance_costs,0.0,-88.73,-88.73
2025-06-03,cash_out_resort_maintenance_expenses,-65.98,-202.81,-202.81
2025-06-03,cash_in_tax_income,899.71,192.61,192.61
2025-06-03,cash_out_payroll,-3380.84,-2070.42,-2070.42
2025-06-03,cash_in_investments_income,0.0,384.22,1164.02
2025-06-04,cash_in_resort_revenue,0.0,2356.4,2356.4
2025-06-04,cash_out_investments_outflow,0.0,-536.78,-536.78
2025-06-04,cash_out_foreign_exchange_expenses,-142.63,-69.55,-69.55
2025-06-04,cash_out_tax_payments,-382.7,-85.61,-85.61
2025-06-04,cash_out_insurance_costs,0.0,-4.73,-4.73
2025-06-04,cash_out_resort_maintenance_expenses,-57.12,-5.01,-5.01
2025-06-04,cash_in_tax_income,0.0,568.34,568.34
2025-06-04,cash_out_payroll,0.0,-1938.56,-1938.56
2025-06-04,cash_in_investments_income,0.0,175.9,175.9
2025-06-05,cash_in_resort_revenue,0.0,2255.3,2255.3
2025-06-05,cash_out_investments_outflow,0.0,-140.88,1220.67
2025-06-05,cash_out_foreign_exchange_expenses,0.0,-232.72,-232.72
2025-06-05,cash_out_tax_payments,0.0,-113.05,-113.05
2025-06-05,cash_out_insurance_costs,0.0,-205.8,-205.8
2025-06-05,cash_out_resort_maintenance_expenses,0.0,-141.9,-141.9
2025-06-05,cash_in_tax_income,1021.49,2099.83,2099.83
2025-06-05,cash_out_payroll,0.0,-1400.07,-1400.07
2025-06-05,cash_in_investments_income,82.95,941.99,941.99
2025-06-06,cash_in_resort_revenue,0.0,2955.04,2955.04
2025-06-06,cash_out_investments_outflow,0.0,-677.0,-677.0
2025-06-06,cash_out_foreign_exchange_expenses,-163.6,-285.13,-285.13
2025-06-06,cash_out_tax_payments,0.0,-52.22,-52.22
2025-06-06,cash_out_insurance_costs,-153.09,-5.66,-5.66
2025-06-06,cash_out_resort_maintenance_expenses,-22.91,-6.11,-6.11
2025-06-06,cash_in_tax_income,0.0,0.0,0.0
2025-06-06,cash_out_payroll,0.0,-1387.64,-1387.64
2025-06-06,cash_in_investments_income,0.0,820.2,820.2
2025-06-07,cash_in_resort_revenue,1057.06,4885.37,4885.37
2025-06-07,cash_out_investments_outflow,0.0,992.39,992.39
2025-06-07,cash_out_foreign_exchange_expenses,-449.08,-3.26,-3.26
2025-06-07,cash_out_tax_payments,0.0,0.0,0.0
2025-06-07,cash_out_insurance_costs,0.0,-117.66,-117.66
2025-06-07,cash_out_resort_maintenance_expenses,-56.72,-1.28,-1.28
2025-06-07,cash_in_tax_income,346.74,1384.17,1384.17
2025-06-07,cash_out_payroll,-6870.49,241.01,846.9
2025-06-07,cash_in_investments_income,190.0,725.58,725.58
2025-06-08,cash_in_resort_revenue,0.0,5270.12,5270.12
2025-06-08,cash_out_investments_outflow,0.0,654.34,654.34
2025-06-08,cash_out_foreign_exchange_expenses,-325.45,-3.08,-3.08
2025-06-08,cash_out_tax_payments,-378.66,1280.25,1280.25
2025-06-08,cash_out_insurance_costs,0.0,-63.92,-63.92
2025-06-08,cash_out_resort_maintenance_expenses,0.0,-90.29,-90.29
2025-06-08,cash_in_tax_income,536.76,889.59,889.59
2025-06-08,cash_out_payroll,0.0,0.0,0.0
2025-06-08,cash_in_investments_income,203.71,904.3,904.3
2025-06-09,cash_in_resort_revenue,1128.5,1912.1,1912.1
2025-06-09,cash_out_investments_outflow,-438.73,-357.77,-357.77
2025-06-09,cash_out_foreign_exchange_expenses,-113.33,-203.25,-203.25
2025-06-09,cash_out_tax_payments,0.0,-59.03,-59.03
2025-06-09,cash_out_insurance_costs,-85.03,-6.03,-6.03
2025-06-09,cash_out_resort_maintenance_expenses,-180.01,-76.14,-76.14
2025-06-09,cash_in_tax_income,0.0,0.0,0.0
2025-06-09,cash_out_payroll,-5313.88,-2672.43,-2672.43
2025-06-09,cash_in_investments_income,224.96,685.66,685.66
2025-06-10,cash_in_resort_revenue,0.0,2103.03,2103.03
2025-06-10,cash_out_investments_outflow,0.0,-872.75,-872.75
2025-06-10,cash_out_foreign_exchange_expenses,-393.54,-336.89,-336.89
2025-06-10,cash_out_tax_payments,0.0,-1862.66,-1862.66
2025-06-10,cash_out_insurance_costs,0.0,-127.93,-127.93
2025-06-10,cash_out_resort_maintenance_expenses,0.0,-123.3,-123.3
2025-06-10,cash_in_tax_income,222.26,556.64,556.64
2025-06-10,cash_out_payroll,0.0,-530.45,-530.45
2025-06-10,cash_in_investments_income,285.29,1026.6,1026.6
2025-06-11,cash_in_resort_revenue,2104.88,2765.81,2765.81
2025-06-11,cash_out_investments_outflow,-53.09,-13.31,-13.31
2025-06-11,cash_out_foreign_exchange_expenses,-114.18,-271.92,-271.92
2025-06-11,cash_out_tax_payments,0.0,-3911.89,-3911.89
2025-06-11,cash_out_insurance_costs,0.0,-45.89,-45.89
2025-06-11,cash_out_resort_maintenance_expenses,-189.38,-71.8,-71.8
2025-06-11,cash_in_tax_income,469.75,0.0,0.0
2025-06-11,cash_out_payroll,0.0,-1865.26,-1865.26
2025-06-11,cash_in_investments_income,117.13,3084.91,3084.91
2025-06-12,cash_in_resort_revenue,2804.05,2668.81,2668.81
2025-06-12,cash_out_investments_outflow,0.0,-16.67,-16.67
2025-06-12,cash_out_foreign_exchange_expenses,0.0,-154.77,-154.77
2025-06-12,cash_out_tax_payments,0.0,-4850.87,-4850.87
2025-06-12,cash_out_insurance_costs,0.0,-101.7,-101.7
2025-06-12,cash_out_resort_maintenance_expenses,-46.3,-79.83,-79.83
2025-06-12,cash_in_tax_income,975.6,483.98,483.98
2025-06-12,cash_out_payroll,0.0,-881.74,-881.74
2025-06-12,cash_in_investments_income,0.0,767.51,767.51
2025-06-13,cash_in_resort_revenue,0.0,1454.58,1454.58
2025-06-13,cash_out_investments_outflow,0.0,-15.53,-15.53
2025-06-13,cash_out_foreign_exchange_expenses,0.0,-171.67,-171.67
2025-06-13,cash_out_tax_payments,-953.3,-55.79,-55.79
2025-06-13,cash_out_insurance_costs,-74.99,-43.77,-43.77
2025-06-13,cash_out_resort_maintenance_expenses,0.0,-7.35,-7.35
2025-06-13,cash_in_tax_income,0.0,2127.59,2127.59
2025-06-13,cash_out_payroll,-2232.96,-1243.63,-1243.63
2025-06-13,cash_in_investments_income,307.31,2108.83,2108.83
2025-06-14,cash_in_resort_revenue,0.0,5127.14,5127.14
2025-06-14,cash_out_investments_outflow,0.0,956.43,956.43
2025-06-14,cash_out_foreign_exchange_expenses,-444.34,-83.73,-83.73
2025-06-14,cash_out_tax_payments,-704.87,0.0,0.0
2025-06-14,cash_out_insurance_costs,-29.17,-272.93,-272.93
2025-06-14,cash_out_resort_maintenance_expenses,-90.13,-0.98,-0.98
2025-06-14,cash_in_tax_income,422.84,662.14,662.14
2025-06-14,cash_out_payroll,0.0,113.69,113.69
2025-06-14,cash_in_investments_income,0.0,1908.37,1908.37
2025-06-15,cash_in_resort_revenue,0.0,5446.62,5446.62
2025-06-15,cash_out_investments_outflow,0.0,0.0,0.0
2025-06-15,cash_out_foreign_exchange_expenses,0.0,-4.0,-4.0
2025-06-15,cash_out_tax_payments,-154.52,0.0,0.0
2025-06-15,cash_out_insurance_costs,0.0,-186.71,-186.71
2025-06-15,cash_out_resort_maintenance_expenses,-66.15,-1.24,-1.24
2025-06-15,cash_in_tax_income,0.0,606.92,606.92
2025-06-15,cash_out_payroll,-6057.99,162.68,162.68
2025-06-15,cash_in_investments_income,0.0,76.87,76.87
2025-06-16,cash_in_resort_revenue,0.0,2053.07,2053.07
2025-06-16,cash_out_investments_outflow,-199.26,-17.36,-37.5
2025-06-16,cash_out_foreign_exchange_expenses,0.0,-246.24,-246.24
2025-06-16,cash_out_tax_payments,-708.92,-58.81,-58.81
2025-06-16,cash_out_insurance_costs,0.0,-5.37,-5.37
2025-06-16,cash_out_resort_maintenance_expenses,-34.61,-102.23,-102.23
2025-06-16,cash_in_tax_income,0.0,0.0,0.0
2025-06-16,cash_out_payroll,-2150.63,-1937.71,-1937.71
2025-06-16,cash_in_investments_income,0.0,273.53,273.53
2025-06-17,cash_in_resort_revenue,885.4,2951.1,2951.1
2025-06-17,cash_out_investments_outflow,-405.1,-13.34,-13.34
2025-06-17,cash_out_foreign_exchange_expenses,-188.96,-425.56,-425.56
2025-06-17,cash_out_tax_payments,0.0,-132.03,-132.03
2025-06-17,cash_out_insurance_costs,0.0,-5.31,-5.31
2025-06-17,cash_out_resort_maintenance_expenses,0.0,-57.6,-57.6
2025-06-17,cash_in_tax_income,580.34,0.0,0.0
2025-06-17,cash_out_payroll,0.0,-2470.28,-2470.28
2025-06-17,cash_in_investments_income,0.0,1090.35,1090.35
2025-06-18,cash_in_resort_revenue,0.0,2583.13,2583.13
2025-06-18,cash_out_investments_outflow,0.0,-1068.86,-1068.86
2025-06-18,cash_out_foreign_exchange_expenses,-314.7,-382.76,-382.76
2025-06-18,cash_out_tax_payments,-370.2,-58.03,-58.03
2025-06-18,cash_out_insurance_costs,-245.86,-167.84,-167.84
2025-06-18,cash_out_resort_maintenance_expenses,0.0,-197.44,-197.44
2025-06-18,cash_in_tax_income,0.0,87.8,87.8
2025-06-18,cash_out_payroll,0.0,-1696.32,-3979.67
2025-06-18,cash_in_investments_income,0.0,0.0,0.0
2025-06-19,cash_in_resort_revenue,4677.93,2349.29,2349.29
2025-06-19,cash_out_investments_outflow,-219.7,-15.06,-15.06
2025-06-19,cash_out_foreign_exchange_expenses,0.0,-419.95,-419.95
2025-06-19,cash_out_tax_payments,-769.86,-57.02,-57.02
2025-06-19,cash_out_insurance_costs,-59.03,-85.79,-85.79
2025-06-19,cash_out_resort_maintenance_expenses,-56.4,-113.41,-113.41
2025-06-19,cash_in_tax_income,0.0,1329.59,1329.59
2025-06-19,cash_out_payroll,-2067.88,-1664.42,-1664.42
2025-06-19,cash_in_investments_income,0.0,872.71,872.71
2025-06-20,cash_in_resort_revenue,2329.14,2459.25,2459.25
2025-06-20,cash_out_investments_outflow,0.0,-17.57,-17.57
2025-06-20,cash_out_foreign_exchange_expenses,0.0,-239.76,-239.76
2025-06-20,cash_out_tax_payments,0.0,-42.06,-42.06
2025-06-20,cash_out_insurance_costs,0.0,-21.77,-21.77
2025-06-20,cash_out_resort_maintenance_expenses,0.0,-5.22,-5.22
2025-06-20,cash_in_tax_income,133.21,0.0,0.0
2025-06-20,cash_out_payroll,-1439.69,-2719.65,-2719.65
2025-06-20,cash_in_investments_income,88.08,663.01,663.01
2025-06-21,cash_in_resort_revenue,0.0,5739.94,5739.94
2025-06-21,cash_out_investments_outflow,0.0,652.14,652.14
2025-06-21,cash_out_foreign_exchange_expenses,0.0,-3.57,-3.57
2025-06-21,cash_out_tax_payments,0.0,0.0,0.0
2025-06-21,cash_out_insurance_costs,-96.87,-0.79,-0.79
2025-06-21,cash_out_resort_maintenance_expenses,-58.86,-1.34,-1.34
2025-06-21,cash_in_tax_income,0.0,0.0,5544.9
2025-06-21,cash_out_payroll,0.0,215.97,215.97
2025-06-21,cash_in_investments_income,396.47,2.96,2.96
2025-06-22,cash_in_resort_revenue,451.36,5715.26,5715.26
2025-06-22,cash_out_investments_outflow,-202.84,0.0,-37.5
2025-06-22,cash_out_foreign_exchange_expenses,0.0,-157.6,-157.6
2025-06-22,cash_out_tax_payments,0.0,0.0,0.0
2025-06-22,cash_out_insurance_costs,0.0,-211.56,-211.56
2025-06-22,cash_out_resort_maintenance_expenses,-33.68,-89.99,-89.99
2025-06-22,cash_in_tax_income,0.0,135.27,135.27
2025-06-22,cash_out_payroll,0.0,415.89,-5807.35
2025-06-22,cash_in_investments_income,0.0,468.2,468.2
2025-06-23,cash_in_resort_revenue,0.0,2242.75,2242.75
2025-06-23,cash_out_investments_outflow,0.0,-1379.52,-649.6
2025-06-23,cash_out_foreign_exchange_expenses,-477.11,-197.11,-197.11
2025-06-23,cash_out_tax_payments,0.0,-2196.22,-2196.22
2025-06-23,cash_out_insurance_costs,0.0,-165.35,-165.35
2025-06-23,cash_out_resort_maintenance_expenses,0.0,-87.31,-87.31
2025-06-23,cash_in_tax_income,241.14,0.0,0.0
2025-06-23,cash_out_payroll,-1129.18,-2943.63,-7810.15
2025-06-23,cash_in_investments_income,121.71,514.36,514.36
2025-06-24,cash_in_resort_revenue,0.0,2058.43,2058.43
2025-06-24,cash_out_investments_outflow,-97.57,-17.52,-17.52
2025-06-24,cash_out_foreign_exchange_expenses,0.0,-367.17,-367.17
2025-06-24,cash_out_tax_payments,-310.53,-58.31,-58.31
2025-06-24,cash_out_insurance_costs,0.0,-87.9,-87.9
2025-06-24,cash_out_resort_maintenance_expenses,0.0,-47.39,-47.39
2025-06-24,cash_in_tax_income,238.84,0.0,0.0
2025-06-24,cash_out_payroll,-1853.37,-2539.28,-2539.28
2025-06-24,cash_in_investments_income,0.0,730.02,730.02
2025-06-25,cash_in_resort_revenue,0.0,1575.6,1575.6
2025-06-25,cash_out_investments_outflow,0.0,-656.36,-656.36
2025-06-25,cash_out_foreign_exchange_expenses,-452.37,-327.64,-327.64
2025-06-25,cash_out_tax_payments,-1138.78,-43.73,-43.73
2025-06-25,cash_out_insurance_costs,-43.37,-6.21,-6.21
2025-06-25,cash_out_resort_maintenance_expenses,-93.55,-40.16,-40.16
2025-06-25,cash_in_tax_income,0.0,0.0,0.0
2025-06-25,cash_out_payroll,0.0,-2450.74,-2450.74
2025-06-25,cash_in_investments_income,318.28,677.8,4859.57
2025-06-26,cash_in_resort_revenue,824.56,1582.34,1582.34
2025-06-26,cash_out_investments_outflow,0.0,-680.81,-680.81
2025-06-26,cash_out_foreign_exchange_expenses,-346.35,-378.06,-378.06
2025-06-26,cash_out_tax_payments,-1293.54,-55.22,-55.22
2025-06-26,cash_out_insurance_costs,0.0,-5.3,-5.3
2025-06-26,cash_out_resort_maintenance_expenses,-43.37,-130.08,-130.08
2025-06-26,cash_in_tax_income,630.67,0.0,0.0
2025-06-26,cash_out_payroll,0.0,-2754.66,-2754.66
2025-06-26,cash_in_investments_income,0.0,498.14,498.14
2025-06-27,cash_in_resort_revenue,1008.21,3261.8,3261.8
2025-06-27,cash_out_investments_outflow,-492.1,-14.52,-14.52
2025-06-27,cash_out_foreign_exchange_expenses,0.0,-288.61,-288.61
2025-06-27,cash_out_tax_payments,0.0,-54.44,-54.44
2025-06-27,cash_out_insurance_costs,-108.06,-79.14,-79.14
2025-06-27,cash_out_resort_maintenance_expenses,0.0,-24.27,-24.27
2025-06-27,cash_in_tax_income,0.0,0.0,0.0
2025-06-27,cash_out_payroll,0.0,-2400.1,-2400.1
2025-06-27,cash_in_investments_income,0.0,1082.98,4811.75
2025-06-28,cash_in_resort_revenue,0.0,5506.44,5506.44
2025-06-28,cash_out_investments_outflow,0.0,224.24,224.24
2025-06-28,cash_out_foreign_exchange_expenses,-382.92,-70.57,-70.57
2025-06-28,cash_out_tax_payments,-1778.56,0.0,0.0
2025-06-28,cash_out_insurance_costs,0.0,-192.42,-192.42
2025-06-28,cash_out_resort_maintenance_expenses,-63.31,-47.66,-47.66
2025-06-28,cash_in_tax_income,0.0,755.49,755.49
2025-06-28,cash_out_payroll,-1863.72,0.0,0.0
2025-06-28,cash_in_investments_income,0.0,1087.52,1087.52
2025-06-29,cash_in_resort_revenue,0.0,5244.56,5244.56
2025-06-29,cash_out_investments_outflow,0.0,90.09,90.09
2025-06-29,cash_out_foreign_exchange_expenses,-496.94,-4.11,-4.11
2025-06-29,cash_out_tax_payments,0.0,2904.82,2904.82
2025-06-29,cash_out_insurance_costs,0.0,-0.71,-0.71
2025-06-29,cash_out_resort_maintenance_expenses,0.0,-11.81,-11.81
2025-06-29,cash_in_tax_income,0.0,0.0,0.0
2025-06-29,cash_out_payroll,0.0,702.14,-5579.45
2025-06-29,cash_in_investments_income,222.32,1553.77,1553.77
2025-06-30,cash_in_resort_revenue,2339.65,2360.64,2360.64
2025-06-30,cash_out_investments_outflow,-47.02,-157.95,-157.95
2025-06-30,cash_out_foreign_exchange_expenses,-490.72,-251.42,-251.42
2025-06-30,cash_out_tax_payments,0.0,-58.9,-58.9
2025-06-30,cash_out_insurance_costs,-90.42,-5.42,-5.42
2025-06-30,cash_out_resort_maintenance_expenses,-44.25,-21.14,-21.14
2025-06-30,cash_in_tax_income,0.0,0.0,0.0
2025-06-30,cash_out_payroll,-3648.13,-2782.02,-2782.02
2025-06-30,cash_in_investments_income,166.66,1278.95,1278.95
2025-07-01,cash_in_resort_revenue,0.0,2069.87,2069.87
2025-07-01,cash_out_investments_outflow,0.0,-15.11,-1246.5
2025-07-01,cash_out_foreign_exchange_expenses,0.0,-375.91,-375.91
2025-07-01,cash_out_tax_payments,0.0,-47.78,-47.78
2025-07-01,cash_out_insurance_costs,0.0,-37.91,-37.91
2025-07-01,cash_out_resort_maintenance_expenses,-38.72,-65.29,-65.29
2025-07-01,cash_in_tax_income,0.0,0.0,0.0
2025-07-01,cash_out_payroll,-1137.89,-6322.4,-4953.72
2025-07-01,cash_in_investments_income,109.47,0.0,0.0
2025-07-02,cash_in_resort_revenue,2968.91,2813.2,2813.2
2025-07-02,cash_out_investments_outflow,-159.77,-16.37,-16.37
2025-07-02,cash_out_foreign_exchange_expenses,0.0,-99.51,-99.51
2025-07-02,cash_out_tax_payments,0.0,-59.37,-59.37
2025-07-02,cash_out_insurance_costs,-147.69,-129.31,-129.31
2025-07-02,cash_out_resort_maintenance_expenses,0.0,-87.85,-87.85
2025-07-02,cash_in_tax_income,448.16,830.76,830.76
2025-07-02,cash_out_payroll,0.0,-2321.83,-2321.83
2025-07-02,cash_in_investments_income,242.07,411.23,411.23
2025-07-03,cash_in_resort_revenue,0.0,1850.78,7355.55
2025-07-03,cash_out_investments_outflow,0.0,-334.98,-334.98
2025-07-03,cash_out_foreign_exchange_expenses,-272.78,-220.46,-220.46
2025-07-03,cash_out_tax_payments,0.0,-3312.72,-3312.72
2025-07-03,cash_out_insurance_costs,-111.03,-5.35,-5.35
2025-07-03,cash_out_resort_maintenance_expenses,-113.57,-74.99,-74.99
2025-07-03,cash_in_tax_income,268.13,104.83,104.83
2025-07-03,cash_out_payroll,0.0,-1489.05,-1489.05
2025-07-03,cash_in_investments_income,0.0,447.73,447.73
2025-07-04,cash_in_resort_revenue,0.0,1854.03,1854.03
2025-07-04,cash_out_investments_outflow,-153.59,-17.84,-17.84
2025-07-04,cash_out_foreign_exchange_expenses,0.0,-233.36,-233.36
2025-07-04,cash_out_tax_payments,-1061.79,-1825.25,-1825.25
2025-07-04,cash_out_insurance_costs,0.0,-4.7,-4.7
2025-07-04,cash_out_resort_maintenance_expenses,0.0,-71.15,-71.15
2025-07-04,cash_in_tax_income,0.0,0.0,0.0
2025-07-04,cash_out_payroll,-7199.51,-1269.98,-1269.98
2025-07-04,cash_in_investments_income,0.0,533.92,533.92
2025-07-05,cash_in_resort_revenue,0.0,4428.19,4428.19
2025-07-05,cash_out_investments_outflow,-196.69,0.0,0.0
2025-07-05,cash_out_foreign_exchange_expenses,0.0,-35.65,-35.65
2025-07-05,cash_out_tax_payments,-1441.13,0.0,0.0
2025-07-05,cash_out_insurance_costs,0.0,-136.78,-136.78
2025-07-05,cash_out_resort_maintenance_expenses,-84.87,-31.43,-31.43
2025-07-05,cash_in_tax_income,0.0,36.67,36.67
